Tool,File,Line,Severity,Rule,Message
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,11,3,CyclomaticComplexity,"The method 'validatePercentTotals(List<Task>, Map<Id,Task>)' has a cyclomatic complexity of 19."
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,32,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,112,3,CyclomaticComplexity,The method 'recalcAndUpdate(Set<Id>)' has a cyclomatic complexity of 10.
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,124,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,155,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandlerTest.cls,27,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandlerTest.cls,58,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandlerTest.cls,88,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandlerTest.cls,118,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandlerTest.cls,142,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,1,3,ExcessivePublicCount,This class has a bunch of public methods and attributes
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,10,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,22,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,37,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,57,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,72,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailController.cls,72,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,52,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,75,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,87,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,100,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,113,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAbscondEmailControllerTest.cls,123,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,9,3,StdCyclomaticComplexity,The class 'VendorAssignmentHandler' has a Standard Cyclomatic Complexity of 11 (Highest = 13).
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,9,3,CognitiveComplexity,"The class 'VendorAssignmentHandler' has a total cognitive complexity of 56 (highest 22), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,19,3,StdCyclomaticComplexity,The method 'updateProjectCompletion' has a Standard Cyclomatic Complexity of 13.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,19,3,CognitiveComplexity,"The method 'updateProjectCompletion(Set<Id>)' has a cognitive complexity of 22, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,19,3,CyclomaticComplexity,The method 'updateProjectCompletion(Set<Id>)' has a cyclomatic complexity of 15.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,28,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,38,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,90,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,134,3,StdCyclomaticComplexity,The method 'updateVendorAverageEfficiency' has a Standard Cyclomatic Complexity of 13.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,134,3,CognitiveComplexity,"The method 'updateVendorAverageEfficiency(List<Vendor_Assignment__c>, List<Vendor_Assignment__c>)' has a cognitive complexity of 20, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,134,3,CyclomaticComplexity,"The method 'updateVendorAverageEfficiency(List<Vendor_Assignment__c>, List<Vendor_Assignment__c>)' has a cyclomatic complexity of 13."
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,162,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandler.cls,190,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,24,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,24,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,44,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,44,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,51,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,79,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,79,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,98,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,116,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,134,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,158,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorAssignmentHandlerTest.cls,199,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorEmailController.cls,6,3,ExcessivePublicCount,This class has a bunch of public methods and attributes
PMD(Apex),./force-app/main/default/classes/VendorEmailController.cls,308,3,ApexSOQLInjection,Avoid untrusted/unescaped variables in DML query
PMD(Apex),./force-app/main/default/classes/VendorEmailControllerTest.cls,174,3,ApexUnitTestClassShouldHaveAsserts,Apex unit tests should System.assert() or assertEquals() or assertNotEquals()
PMD(Apex),./force-app/main/default/classes/VendorEmailControllerTest.cls,189,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/VendorEmailControllerTest.cls,196,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementService.cls,8,3,CyclomaticComplexity,The class 'VendorOpportunityAgreementService' has a total cyclomatic complexity of 45 (highest 6).
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementService.cls,37,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementService.cls,50,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementService.cls,116,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementService.cls,149,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementServiceTest.cls,35,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementServiceTest.cls,54,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementServiceTest.cls,84,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementServiceTest.cls,113,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityAgreementServiceTest.cls,123,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,21,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,69,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,101,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,118,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,130,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,137,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,160,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,165,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,170,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,175,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityControllerTest.cls,180,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorOpportunityTriggerDispatcherTest.cls,26,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityTriggerDispatcherTest.cls,48,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityTriggerDispatcherTest.cls,76,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorOpportunityTriggerDispatcherTest.cls,103,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,21,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,34,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,47,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,60,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,75,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,112,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,112,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/VendorPathControllerTest.cls,117,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,1,3,StdCyclomaticComplexity,The class 'WhatsAppChatRelinker' has a Standard Cyclomatic Complexity of 12 (Highest = 11).
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,9,3,StdCyclomaticComplexity,The method 'onAfterUpdate' has a Standard Cyclomatic Complexity of 11.
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,9,3,NcssMethodCount,The method 'onAfterUpdate()' has an NCSS line count of 40
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,9,3,CognitiveComplexity,"The method 'onAfterUpdate(List<Lead>, Map<Id,Lead>)' has a cognitive complexity of 18, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,9,3,CyclomaticComplexity,"The method 'onAfterUpdate(List<Lead>, Map<Id,Lead>)' has a cyclomatic complexity of 15."
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,23,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinker.cls,44,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinkerOnProject.cls,71,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatRelinkerOnProject.cls,87,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,1,3,StdCyclomaticComplexity,The class 'WhatsAppChatStore' has a Standard Cyclomatic Complexity of 5 (Highest = 14).
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,3,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,3,3,StdCyclomaticComplexity,The method 'append' has a Standard Cyclomatic Complexity of 14.
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,3,3,NcssMethodCount,The method 'append()' has an NCSS line count of 50
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,3,3,CognitiveComplexity,"The method 'append(String, String, String, String, String, String, Id, String)' has a cognitive complexity of 17, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,3,3,CyclomaticComplexity,"The method 'append(String, String, String, String, String, String, Id, String)' has a cyclomatic complexity of 15."
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,38,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,77,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,95,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,112,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,126,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,137,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,153,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,165,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppChatStore.cls,177,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,1,3,StdCyclomaticComplexity,The class 'WhatsAppController' has a Standard Cyclomatic Complexity of 7 (Highest = 13).
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,1,3,CognitiveComplexity,"The class 'WhatsAppController' has a total cognitive complexity of 128 (highest 26), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,1,3,CyclomaticComplexity,The class 'WhatsAppController' has a total cyclomatic complexity of 90 (highest 13).
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,1,3,ExcessivePublicCount,This class has a bunch of public methods and attributes
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,34,3,StdCyclomaticComplexity,The method 'getUnifiedChat' has a Standard Cyclomatic Complexity of 10.
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,34,3,CognitiveComplexity,"The method 'getUnifiedChat(Id, Integer)' has a cognitive complexity of 15, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,34,3,CyclomaticComplexity,"The method 'getUnifiedChat(Id, Integer)' has a cyclomatic complexity of 11."
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,41,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,54,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,89,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,100,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,130,3,StdCyclomaticComplexity,The method 'getFilesForChat' has a Standard Cyclomatic Complexity of 12.
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,130,3,CognitiveComplexity,"The method 'getFilesForChat(Id)' has a cognitive complexity of 21, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,130,3,CyclomaticComplexity,The method 'getFilesForChat(Id)' has a cyclomatic complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,133,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,143,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,154,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,201,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,204,3,StdCyclomaticComplexity,The method 'extractJsonObjects' has a Standard Cyclomatic Complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,204,3,NcssMethodCount,The method 'extractJsonObjects()' has an NCSS line count of 43
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,204,3,CognitiveComplexity,"The method 'extractJsonObjects(String)' has a cognitive complexity of 26, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,204,3,CyclomaticComplexity,The method 'extractJsonObjects(String)' has a cyclomatic complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,218,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,223,3,CyclomaticComplexity,"The method 'fromMap(Map<String,Object>)' has a cyclomatic complexity of 11."
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,247,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,253,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,259,3,CognitiveComplexity,"The method 'dedupeLines(List<WhatsAppController.ChatLine>)' has a cognitive complexity of 20, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,286,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppController.cls,295,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,1,3,StdCyclomaticComplexity,The class 'WhatsAppMediaService' has a Standard Cyclomatic Complexity of 6 (Highest = 24).
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,1,3,CognitiveComplexity,"The class 'WhatsAppMediaService' has a total cognitive complexity of 58 (highest 25), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,1,3,CyclomaticComplexity,The class 'WhatsAppMediaService' has a total cyclomatic complexity of 61 (highest 25).
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,15,3,ApexSuggestUsingNamedCred,Suggest named credentials for authentication
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,23,3,CyclomaticComplexity,"The method 'fetchAndSaveToChat(String, Id, String)' has a cyclomatic complexity of 11."
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,45,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,47,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,51,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,57,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,61,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,70,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,79,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,95,3,ApexSuggestUsingNamedCred,Suggest named credentials for authentication
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,102,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,110,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,131,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,148,3,StdCyclomaticComplexity,The method 'normalizeExtension' has a Standard Cyclomatic Complexity of 24.
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,148,3,NcssMethodCount,The method 'normalizeExtension()' has an NCSS line count of 110
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,148,3,CognitiveComplexity,"The method 'normalizeExtension(String, String)' has a cognitive complexity of 25, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppMediaService.cls,148,3,CyclomaticComplexity,"The method 'normalizeExtension(String, String)' has a cyclomatic complexity of 25."
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,1,3,StdCyclomaticComplexity,The class 'WhatsAppService' has a Standard Cyclomatic Complexity of 6 (Highest = 11).
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,1,3,CognitiveComplexity,"The class 'WhatsAppService' has a total cognitive complexity of 53 (highest 19), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,1,3,CyclomaticComplexity,The class 'WhatsAppService' has a total cyclomatic complexity of 51 (highest 14).
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,31,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,61,3,StdCyclomaticComplexity,The method 'sendMediaFromDocument' has a Standard Cyclomatic Complexity of 11.
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,61,3,CognitiveComplexity,"The method 'sendMediaFromDocument(Id, String, String)' has a cognitive complexity of 15, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,61,3,CyclomaticComplexity,"The method 'sendMediaFromDocument(Id, String, String)' has a cyclomatic complexity of 14."
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,66,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,106,3,CyclomaticComplexity,The method 'inferTypeFromExtension(String)' has a cyclomatic complexity of 12.
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,115,3,CognitiveComplexity,"The method 'doSend(Object, String)' has a cognitive complexity of 19, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,115,3,CyclomaticComplexity,"The method 'doSend(Object, String)' has a cyclomatic complexity of 11."
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,121,3,ApexSuggestUsingNamedCred,Suggest named credentials for authentication
PMD(Apex),./force-app/main/default/classes/WhatsAppService.cls,137,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,2,3,StdCyclomaticComplexity,The class 'WhatsAppWebhookRest' has a Standard Cyclomatic Complexity of 6 (Highest = 13).
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,2,3,CognitiveComplexity,"The class 'WhatsAppWebhookRest' has a total cognitive complexity of 59 (highest 26), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,2,3,CyclomaticComplexity,The class 'WhatsAppWebhookRest' has a total cyclomatic complexity of 40 (highest 16).
